VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL F_RATE    H_RATE    O_RATE
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 TMP      K          Z2       TMP     K         Z2      ANALYS FULL    NEAREST     1           <300        <300       NA         NA    FHO       14162 0.84924   0.84409   0.88278
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 TMP      K          Z2       TMP     K         Z2      ANALYS FULL    NEAREST     1           >=300       >=300      NA         NA    FHO       14162 0.15076   0.11206   0.11722
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC165  NEAREST     1           <300        <300       NA         NA    FHO        5558 0.95106   0.94117   0.95988
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC165  NEAREST     1           >=300       >=300      NA         NA    FHO        5558 0.048938  0.030227  0.040122
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC166  NEAREST     1           <300        <300       NA         NA    FHO        6862 0.77703   0.7747    0.82046
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 TMP      K          Z2       TMP     K         Z2      ANALYS DTC166  NEAREST     1           >=300       >=300      NA         NA    FHO        6862 0.22297   0.17721   0.17954
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 TMP      K          Z2       TMP     K         Z2      ANALYS CONUS   NEAREST     1           <300        <300       NA         NA    FHO        5479 0.95255   0.94944   0.97226
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 TMP      K          Z2       TMP     K         Z2      ANALYS CONUS   NEAREST     1           >=300       >=300      NA         NA    FHO        5479 0.047454  0.02464   0.027742
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 TMP      K          Z2       TMP     K         Z2      ANALYS LMV     NEAREST     1           <300        <300       NA         NA    FHO         524 1         1         1
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 TMP      K          Z2       TMP     K         Z2      ANALYS LMV     NEAREST     1           >=300       >=300      NA         NA    FHO         524 0         0         0
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 RH       %          Z2       RH      %         Z2      ANALYS FULL    NEAREST     1           >=80        >=80       NA         NA    FHO       14162 0.52542   0.45389   0.63564
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 RH       %          Z2       RH      %         Z2      ANALYS DTC165  NEAREST     1           >=80        >=80       NA         NA    FHO        5558 0.41706   0.37118   0.52735
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 RH       %          Z2       RH      %         Z2      ANALYS DTC166  NEAREST     1           >=80        >=80       NA         NA    FHO        6862 0.54765   0.45089   0.66468
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 RH       %          Z2       RH      %         Z2      ANALYS CONUS   NEAREST     1           >=80        >=80       NA         NA    FHO        5479 0.40774   0.34021   0.50684
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 RH       %          Z2       RH      %         Z2      ANALYS LMV     NEAREST     1           >=80        >=80       NA         NA    FHO         524 0.86069   0.82061   0.91794
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS FULL    NEAREST     1           >=2         >=2        NA         NA    FHO       14162 0.30547   0.24354   0.32121
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS FULL    NEAREST     1           >=5         >=5        NA         NA    FHO       14162 0.062562  0.03354   0.074213
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  NEAREST     1           >=2         >=2        NA         NA    FHO        5558 0.35336   0.27726   0.38485
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC165  NEAREST     1           >=5         >=5        NA         NA    FHO        5558 0.050918  0.016553  0.077186
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC166  NEAREST     1           >=2         >=2        NA         NA    FHO        6862 0.25838   0.20621   0.25896
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS DTC166  NEAREST     1           >=5         >=5        NA         NA    FHO        6862 0.060769  0.037161  0.061207
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS CONUS   NEAREST     1           >=2         >=2        NA         NA    FHO        5479 0.15003   0.10385   0.18489
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS CONUS   NEAREST     1           >=5         >=5        NA         NA    FHO        5479 0.017156  0.010221  0.043439
V12.0.0 FCST  NA   120000    20050807_120000 20050807_120000 000000   20050807_120000 20050807_120000 UGRD     m/s        Z10      UGRD    m/s       Z10     ANALYS LMV     NEAREST     1           >=2         >=2        NA         NA    FHO         524 0.0076336 0         0
